conversion_id,source_canonical_key,source_shade_code,target_canonical_key,target_shade_code,strategy,mapping_confidence,component_role,normalized_tones,notes,source_document
aveda_7_b_b__majirel,Aveda::Full Spectrum Permanent::US,7 B/B,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Blue|Ash,Aveda 7 B/B → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_b_b__igora_vibrance,Aveda::Full Spectrum Permanent::US,7 B/B,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Blue|Ash,Aveda 7 B/B → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_b_b__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,7 B/B,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Blue|Ash,Aveda 7 B/B → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_b_b__socolor,Aveda::Full Spectrum Permanent::US,7 B/B,Matrix::SoColor::US,,tone_level_match,high,base,Blue|Ash,Aveda 7 B/B → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_b_b__koleston_perfect,Aveda::Full Spectrum Permanent::US,7 B/B,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Blue|Ash,Aveda 7 B/B → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_b_b__dia_light,Aveda::Full Spectrum Permanent::US,7 B/B,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Blue|Ash,Aveda 7 B/B → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_y_o__majirel,Aveda::Full Spectrum Permanent::US,7 Y/O,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Gold|Copper,Aveda 7 Y/O → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_y_o__igora_vibrance,Aveda::Full Spectrum Permanent::US,7 Y/O,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Gold|Copper,Aveda 7 Y/O → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_y_o__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,7 Y/O,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Gold|Copper,Aveda 7 Y/O → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_y_o__socolor,Aveda::Full Spectrum Permanent::US,7 Y/O,Matrix::SoColor::US,,tone_level_match,high,base,Gold|Copper,Aveda 7 Y/O → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_y_o__koleston_perfect,Aveda::Full Spectrum Permanent::US,7 Y/O,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Gold|Copper,Aveda 7 Y/O → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_y_o__dia_light,Aveda::Full Spectrum Permanent::US,7 Y/O,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Gold|Copper,Aveda 7 Y/O → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r__majirel,Aveda::Full Spectrum Permanent::US,7 O/R,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r__igora_vibrance,Aveda::Full Spectrum Permanent::US,7 O/R,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,7 O/R,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r__socolor,Aveda::Full Spectrum Permanent::US,7 O/R,Matrix::SoColor::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r__koleston_perfect,Aveda::Full Spectrum Permanent::US,7 O/R,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r__dia_light,Aveda::Full Spectrum Permanent::US,7 O/R,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r_intense__majirel,Aveda::Full Spectrum Permanent::US,7 O/R Intense,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R Intense → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r_intense__igora_vibrance,Aveda::Full Spectrum Permanent::US,7 O/R Intense,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R Intense → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r_intense__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,7 O/R Intense,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R Intense → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r_intense__socolor,Aveda::Full Spectrum Permanent::US,7 O/R Intense,Matrix::SoColor::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R Intense → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r_intense__koleston_perfect,Aveda::Full Spectrum Permanent::US,7 O/R Intense,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R Intense → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_7_o_r_intense__dia_light,Aveda::Full Spectrum Permanent::US,7 O/R Intense,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Copper|Red,Aveda 7 O/R Intense → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_n_n__majirel,Aveda::Full Spectrum Permanent::US,6 N/N,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Natural,Aveda 6 N/N → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_n_n__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 N/N,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Natural,Aveda 6 N/N → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_n_n__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 N/N,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Natural,Aveda 6 N/N → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_n_n__socolor,Aveda::Full Spectrum Permanent::US,6 N/N,Matrix::SoColor::US,,tone_level_match,high,base,Natural,Aveda 6 N/N → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_n_n__koleston_perfect,Aveda::Full Spectrum Permanent::US,6 N/N,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Natural,Aveda 6 N/N → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_n_n__dia_light,Aveda::Full Spectrum Permanent::US,6 N/N,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Natural,Aveda 6 N/N → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_v__majirel,Aveda::Full Spectrum Permanent::US,6 B/V,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Blue|Violet|Ash,Aveda 6 B/V → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_v__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 B/V,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Blue|Violet|Ash,Aveda 6 B/V → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_v__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 B/V,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Blue|Violet|Ash,Aveda 6 B/V → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_v__socolor,Aveda::Full Spectrum Permanent::US,6 B/V,Matrix::SoColor::US,,tone_level_match,high,base,Blue|Violet|Ash,Aveda 6 B/V → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_v__koleston_perfect,Aveda::Full Spectrum Permanent::US,6 B/V,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Blue|Violet|Ash,Aveda 6 B/V → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_v__dia_light,Aveda::Full Spectrum Permanent::US,6 B/V,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Blue|Violet|Ash,Aveda 6 B/V → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_g__majirel,Aveda::Full Spectrum Permanent::US,6 B/G,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Blue|Green|Ash,Aveda 6 B/G → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_g__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 B/G,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Blue|Green|Ash,Aveda 6 B/G → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_g__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 B/G,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Blue|Green|Ash,Aveda 6 B/G → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_g__socolor,Aveda::Full Spectrum Permanent::US,6 B/G,Matrix::SoColor::US,,tone_level_match,high,base,Blue|Green|Ash,Aveda 6 B/G → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_g__koleston_perfect,Aveda::Full Spectrum Permanent::US,6 B/G,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Blue|Green|Ash,Aveda 6 B/G → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_b_g__dia_light,Aveda::Full Spectrum Permanent::US,6 B/G,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Blue|Green|Ash,Aveda 6 B/G → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_y_o__majirel,Aveda::Full Spectrum Permanent::US,6 Y/O,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Gold|Copper,Aveda 6 Y/O → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_y_o__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 Y/O,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Gold|Copper,Aveda 6 Y/O → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_y_o__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 Y/O,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Gold|Copper,Aveda 6 Y/O → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_y_o__socolor,Aveda::Full Spectrum Permanent::US,6 Y/O,Matrix::SoColor::US,,tone_level_match,high,base,Gold|Copper,Aveda 6 Y/O → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_y_o__koleston_perfect,Aveda::Full Spectrum Permanent::US,6 Y/O,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Gold|Copper,Aveda 6 Y/O → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_y_o__dia_light,Aveda::Full Spectrum Permanent::US,6 Y/O,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Gold|Copper,Aveda 6 Y/O → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r_o__majirel,Aveda::Full Spectrum Permanent::US,6 R/O,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Red|Copper,Aveda 6 R/O → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r_o__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 R/O,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Red|Copper,Aveda 6 R/O → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r_o__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 R/O,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Red|Copper,Aveda 6 R/O → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r_o__socolor,Aveda::Full Spectrum Permanent::US,6 R/O,Matrix::SoColor::US,,tone_level_match,high,base,Red|Copper,Aveda 6 R/O → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r_o__koleston_perfect,Aveda::Full Spectrum Permanent::US,6 R/O,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Red|Copper,Aveda 6 R/O → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r_o__dia_light,Aveda::Full Spectrum Permanent::US,6 R/O,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Red|Copper,Aveda 6 R/O → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_v_r__majirel,Aveda::Full Spectrum Permanent::US,6 V/R,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Violet|Red,Aveda 6 V/R → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_v_r__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 V/R,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Violet|Red,Aveda 6 V/R → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_v_r__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 V/R,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Violet|Red,Aveda 6 V/R → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_v_r__socolor,Aveda::Full Spectrum Permanent::US,6 V/R,Matrix::SoColor::US,,tone_level_match,high,base,Violet|Red,Aveda 6 V/R → SoColor via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_v_r__koleston_perfect,Aveda::Full Spectrum Permanent::US,6 V/R,Wella Professionals::Koleston Perfect::US,,tone_level_match,high,base,Violet|Red,Aveda 6 V/R → Koleston Perfect via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_v_r__dia_light,Aveda::Full Spectrum Permanent::US,6 V/R,L'Oréal Professionnel::Dia Light::US,,tone_level_match,high,base,Violet|Red,Aveda 6 V/R → Dia Light via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r__majirel,Aveda::Full Spectrum Permanent::US,6 R,L'Oréal Professionnel::Majirel::US,,tone_level_match,high,base,Red,Aveda 6 R → Majirel via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r__igora_vibrance,Aveda::Full Spectrum Permanent::US,6 R,Schwarzkopf Professional::IGORA VIBRANCE::US,,tone_level_match,high,base,Red,Aveda 6 R → IGORA VIBRANCE via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
aveda_6_r__shades_eq_gloss,Aveda::Full Spectrum Permanent::US,6 R,Redken::Shades EQ Gloss::US,,tone_level_match,high,base,Red,Aveda 6 R → Shades EQ Gloss via normalized tone bridge.,Aveda Full Spectrum permanent customization mixing chart (452808418-Full-Spectrum-Color.pdf pp. 2-2)
